Entity,Year,Public expenditure on health %GDP (OWID extrapolated series),Public expenditure on health %GDP - (Lindert (1994)),Public expenditure on health %GDP - (OECD (1993)),Public expenditure on health %GDP (OECDstat (2016)),Public expenditure on health %GDP (WHO (2017))
New Zealand,1974,4.431260274,,5.11,4.4313,
New Zealand,1975,4.812456857,,5.62,4.8125,
New Zealand,1976,4.533359359,,5.39,4.5334,
New Zealand,1977,4.833056672,,5.70,4.8331,
New Zealand,1978,5.20585333,,6.09,5.2059,
New Zealand,1979,5.300452482,,6.14,5.3005,
New Zealand,1980,5.04975473,,6.01,5.0498,
New Zealand,1981,5.387251704,,6.06,5.3873,
New Zealand,1982,5.108054207,,5.59,5.1081,
New Zealand,1983,5.006955113,,5.60,5.007,
New Zealand,1984,4.673058107,,5.24,4.6731,
New Zealand,1985,4.293661508,,5.54,4.2937,
New Zealand,1986,4.346561034,,5.75,4.3466,
New Zealand,1987,4.858756442,,5.95,4.8588,
New Zealand,1988,5.247852954,,6.00,5.2479,
New Zealand,1989,5.38545172,,5.95,5.3855,
New Zealand,1990,5.494950739,,6.01,5.495,
New Zealand,1991,5.839547649,,6.00,5.8396,
New Zealand,1992,5.712548788,,,5.7126,
New Zealand,1993,5.307052423,,,5.3071,
New Zealand,1994,5.374851815,,,5.3749,
New Zealand,1995,5.36205193,,,5.3621,5.36205193
New Zealand,1996,5.28370617,,,5.2837,5.28370617
New Zealand,1997,5.48624093,,,5.4863,5.48624093
New Zealand,1998,5.78790325,,,5.7879,5.78790325
New Zealand,1999,5.73156223,,,5.7319,5.73156223
New Zealand,2000,5.82783913,,,5.8278,5.82783913
New Zealand,2001,5.79198493,,,5.792,5.79198493
New Zealand,2002,6.14652049,,,6.1542,6.14652049
New Zealand,2003,6.0415112,,,6.0492,6.0415112
New Zealand,2004,6.28157711,,,6.2918,6.28157711
New Zealand,2005,6.57247519,,,6.5921,6.57247519
New Zealand,2006,6.92299577,,,6.9124,6.92299577
New Zealand,2007,6.88339971,,,6.8563,6.88339971
New Zealand,2008,8.90698461,,,7.369,8.90698461
New Zealand,2009,9.32301029,,,7.8012,9.32301029
New Zealand,2010,9.30546187,,,7.7832,9.30546187
New Zealand,2011,9.34287708,,,7.6918,9.34287708
New Zealand,2012,9.54766661,,,7.7514,9.54766661
New Zealand,2013,9.22655693,,,7.5015,9.22655693
New Zealand,2014,9.08265634,,,7.47,9.08265634
New Zealand,2015,,,,7.4995,
Nicaragua,1995,4.17509427,,,,4.17509427
Nicaragua,1996,3.79461754,,,,3.79461754
Nicaragua,1997,2.57710124,,,,2.57710124
Nicaragua,1998,2.77202064,,,,2.77202064
Nicaragua,1999,2.43364719,,,,2.43364719
Nicaragua,2000,2.88110204,,,,2.88110204
Nicaragua,2001,2.83595012,,,,2.83595012
Nicaragua,2002,2.99522995,,,,2.99522995
Nicaragua,2003,3.46223108,,,,3.46223108
Nicaragua,2004,3.38949817,,,,3.38949817
Nicaragua,2005,3.45056744,,,,3.45056744
Nicaragua,2006,3.47305169,,,,3.47305169
Nicaragua,2007,3.79240418,,,,3.79240418
Nicaragua,2008,3.83004075,,,,3.83004075
Nicaragua,2009,4.28669744,,,,4.28669744
Nicaragua,2010,4.28814723,,,,4.28814723
Nicaragua,2011,4.08197431,,,,4.08197431
Nicaragua,2012,4.26016257,,,,4.26016257
Nicaragua,2013,4.42015266,,,,4.42015266
Nicaragua,2014,5.09579767,,,,5.09579767
Niger,1995,1.46894782,,,,1.46894782
Niger,1996,1.28448572,,,,1.28448572
Niger,1997,1.6847956,,,,1.6847956
Niger,1998,1.69459514,,,,1.69459514
Niger,1999,1.69880281,,,,1.69880281
Niger,2000,1.52246548,,,,1.52246548
Niger,2001,1.8667212,,,,1.8667212
Niger,2002,1.90925836,,,,1.90925836
Niger,2003,1.68045031,,,,1.68045031
Niger,2004,1.84586396,,,,1.84586396
Niger,2005,2.97865432,,,,2.97865432
Niger,2006,3.17549705,,,,3.17549705
Niger,2007,2.66286468,,,,2.66286468
Niger,2008,2.6958768,,,,2.6958768
Niger,2009,2.6503865,,,,2.6503865
Niger,2010,2.16243694,,,,2.16243694
Niger,2011,2.45324522,,,,2.45324522
Niger,2012,2.2118347,,,,2.2118347
Niger,2013,2.45567718,,,,2.45567718
Niger,2014,2.38630659,,,,2.38630659
Nigeria,1995,0.65814501,,,,0.65814501
Nigeria,1996,0.60048092,,,,0.60048092
Nigeria,1997,0.71761229,,,,0.71761229
Nigeria,1998,0.90662619,,,,0.90662619
Nigeria,1999,0.98366615,,,,0.98366615
Nigeria,2000,0.94928603,,,,0.94928603
Nigeria,2001,1.01770735,,,,1.01770735
Nigeria,2002,0.62200434,,,,0.62200434
Nigeria,2003,0.90666178,,,,0.90666178
Nigeria,2004,1.41476044,,,,1.41476044
Nigeria,2005,1.19778681,,,,1.19778681
Nigeria,2006,1.20460086,,,,1.20460086
Nigeria,2007,1.47272881,,,,1.47272881
Nigeria,2008,1.4700594,,,,1.4700594
Nigeria,2009,1.32467002,,,,1.32467002
Nigeria,2010,0.9085807,,,,0.9085807
Nigeria,2011,1.15161125,,,,1.15161125
Nigeria,2012,1.03316953,,,,1.03316953
Nigeria,2013,0.88262726,,,,0.88262726
Nigeria,2014,0.92253513,,,,0.92253513
Niue,1995,7.86216552,,,,7.86216552
Niue,1996,9.21065806,,,,9.21065806
Niue,1997,9.28728332,,,,9.28728332
Niue,1998,8.08799183,,,,8.08799183
Niue,1999,8.15375655,,,,8.15375655
Niue,2000,7.80226325,,,,7.80226325
Niue,2001,38.00119689,,,,38.00119689
Niue,2002,10.95384615,,,,10.95384615
Niue,2003,9.97101449,,,,9.97101449
Niue,2004,11.77989893,,,,11.77989893
Niue,2005,8.11311054,,,,8.11311054
Niue,2006,38.90374332,,,,38.90374332
Niue,2007,11.99031264,,,,11.99031264
Niue,2008,14,,,,14
Niue,2009,14.38823107,,,,14.38823107
Niue,2010,8.20114749,,,,8.20114749
Niue,2011,10.52734375,,,,10.52734375
Niue,2012,6.87220336,,,,6.87220336
Niue,2013,7.0739305,,,,7.0739305
Niue,2014,7.32410003,,,,7.32410003
Norway,1880,0.22,0.22,,,
Norway,1890,0.11,0.11,,,
Norway,1900,0.28,0.28,,,
Norway,1910,0.27,0.27,,,
Norway,1920,0.31,0.31,,,
Norway,1930,0.64,0.64,,,
Norway,1960,2.165723316,,2.57,,
Norway,1961,2.28895307,,2.72,,
Norway,1962,2.454613414,,2.91,,
Norway,1963,2.610805904,,3.10,,
Norway,1964,2.699393713,,3.20,,
Norway,1965,2.685246979,,3.19,,
Norway,1966,3.009935552,,3.57,,
Norway,1967,3.095443732,,3.68,,
Norway,1968,3.21726038,,3.82,,
Norway,1969,3.464183538,,4.11,,
Norway,1970,3.863571061,,4.59,3.625,
Norway,1971,4.03964332,,4.81,3.7902,
Norway,1972,4.686804795,,5.65,4.3974,
Norway,1973,4.796370341,,5.79,4.5002,
Norway,1974,4.809586419,,5.84,4.5126,
Norway,1975,5.302737958,,6.44,4.9753,
Norway,1976,5.507906904,,6.67,5.1678,
Norway,1977,5.800152748,,6.98,5.442,
Norway,1978,5.972601244,,7.12,5.6038,
Norway,1979,5.62919639,,7.00,5.2816,
Norway,1980,5.661277353,,6.54,5.3117,
Norway,1981,5.69794131,,6.47,5.3461,
Norway,1982,5.829036273,,6.57,5.4691,
Norway,1983,5.997754424,,6.68,5.6274,
Norway,1984,5.677477706,,6.34,5.3269,
Norway,1985,5.621842282,,6.22,5.2747,
Norway,1986,6.065220368,,6.81,5.6907,
Norway,1987,6.386776062,,7.22,5.9924,
Norway,1988,6.274972309,,7.36,5.8875,
Norway,1989,6.002124256,,7.12,5.6315,
Norway,1990,6.243424253,,7.09,5.8579,
Norway,1991,6.580114487,,7.32,6.1738,
Norway,1992,6.759171021,,,6.3418,
Norway,1993,6.634151191,,,6.2245,
Norway,1994,6.559864045,,,6.1548,
Norway,1995,6.49985879,,,6.0985,6.49985879
Norway,1996,6.45280883,,,6.0182,6.45280883
Norway,1997,6.69711668,,,6.2438,6.69711668
Norway,1998,7.45488707,,,6.8548,7.45488707
Norway,1999,7.54760405,,,6.8824,7.54760405
Norway,2000,6.82382819,,,6.297,6.82382819
Norway,2001,7.22396035,,,6.6411,7.22396035
Norway,2002,8.02720966,,,7.4642,8.02720966
Norway,2003,8.24746405,,,7.6671,8.24746405
Norway,2004,7.88886077,,,7.3274,7.88886077
Norway,2005,7.43028203,,,6.9205,7.43028203
Norway,2006,7.06288776,,,6.5976,7.06288776
Norway,2007,7.21922701,,,6.7395,7.21922701
Norway,2008,7.09117288,,,6.7022,7.09117288
Norway,2009,8.02173768,,,7.6582,8.02173768
Norway,2010,7.83922869,,,7.5453,7.83922869
Norway,2011,7.71723079,,,7.4216,7.71723079
Norway,2012,7.773856,,,7.4368,7.773856
Norway,2013,8.00541429,,,7.5924,8.00541429
Norway,2014,8.3096182,,,7.8783,8.3096182
Norway,2015,,,,8.4683,
Oman,1995,3.06004361,,,,3.06004361
Oman,1996,2.98445668,,,,2.98445668
Oman,1997,2.78256976,,,,2.78256976
Oman,1998,3.0185177,,,,3.0185177
Oman,1999,2.89374636,,,,2.89374636
Oman,2000,2.51203413,,,,2.51203413
Oman,2001,2.52896361,,,,2.52896361
Oman,2002,2.65475072,,,,2.65475072
Oman,2003,2.62946579,,,,2.62946579
Oman,2004,2.43756173,,,,2.43756173
Oman,2005,2.13034788,,,,2.13034788
Oman,2006,1.86459776,,,,1.86459776
Oman,2007,1.96828933,,,,1.96828933
Oman,2008,1.58630081,,,,1.58630081
Oman,2009,2.30073733,,,,2.30073733
Oman,2010,2.26972904,,,,2.26972904
Oman,2011,2.03956652,,,,2.03956652
Oman,2012,2.07995677,,,,2.07995677
Oman,2013,2.40857382,,,,2.40857382
Oman,2014,3.19022858,,,,3.19022858
Pakistan,1995,0.65550925,,,,0.65550925
Pakistan,1996,0.71534393,,,,0.71534393
Pakistan,1997,0.65556697,,,,0.65556697
Pakistan,1998,0.5714069,,,,0.5714069
Pakistan,1999,0.55473074,,,,0.55473074
Pakistan,2000,0.60860242,,,,0.60860242
Pakistan,2001,0.55152418,,,,0.55152418
Pakistan,2002,0.80938608,,,,0.80938608
Pakistan,2003,0.64832092,,,,0.64832092
Pakistan,2004,0.67730099,,,,0.67730099
Pakistan,2005,0.68591828,,,,0.68591828
Pakistan,2006,0.7887748,,,,0.7887748
Pakistan,2007,0.79883224,,,,0.79883224
Pakistan,2008,0.83923589,,,,0.83923589
Pakistan,2009,0.80290353,,,,0.80290353
Pakistan,2010,0.95423447,,,,0.95423447
Pakistan,2011,0.9197683,,,,0.9197683
Pakistan,2012,1.01846302,,,,1.01846302
Pakistan,2013,0.99433081,,,,0.99433081
Pakistan,2014,0.91881147,,,,0.91881147
Palau,1995,8.65019011,,,,8.65019011
Palau,1996,8.769107,,,,8.769107
Palau,1997,8.39054157,,,,8.39054157
Palau,1998,7.07424594,,,,7.07424594
Palau,1999,7.62432345,,,,7.62432345
Palau,2000,6.370625,,,,6.370625
Palau,2001,6.18511905,,,,6.18511905
Palau,2002,5.94852071,,,,5.94852071
Palau,2003,6.09425287,,,,6.09425287
Palau,2004,6.49067358,,,,6.49067358
Palau,2005,5.89563107,,,,5.89563107
Palau,2006,6.34210526,,,,6.34210526
Palau,2007,6.55976415,,,,6.55976415
Palau,2008,6.54084507,,,,6.54084507
Palau,2009,6.61464646,,,,6.61464646
Palau,2010,7.64111675,,,,7.64111675
Palau,2011,6.5483871,,,,6.5483871
Palau,2012,6.73922414,,,,6.73922414
Palau,2013,6.59918699,,,,6.59918699
Palau,2014,6.53197026,,,,6.53197026
Panama,1995,5.24658175,,,,5.24658175
Panama,1996,4.62878536,,,,4.62878536
Panama,1997,4.87504958,,,,4.87504958
Panama,1998,4.72718957,,,,4.72718957
Panama,1999,4.54335169,,,,4.54335169
Panama,2000,5.28462631,,,,5.28462631
Panama,2001,5.17975863,,,,5.17975863
Panama,2002,5.54414784,,,,5.54414784
Panama,2003,5.04670151,,,,5.04670151
Panama,2004,5.68857419,,,,5.68857419
Panama,2005,5.20540327,,,,5.20540327
Panama,2006,4.7207796,,,,4.7207796
Panama,2007,4.04887818,,,,4.04887818
Panama,2008,4.66645234,,,,4.66645234
Panama,2009,5.63276516,,,,5.63276516
Panama,2010,5.65002185,,,,5.65002185
Panama,2011,5.08973241,,,,5.08973241
Panama,2012,4.9715198,,,,4.9715198
Panama,2013,5.80401003,,,,5.80401003
Panama,2014,5.87836609,,,,5.87836609
Papua New Guinea,1995,2.44953775,,,,2.44953775
Papua New Guinea,1996,2.58570621,,,,2.58570621
Papua New Guinea,1997,2.979204,,,,2.979204
Papua New Guinea,1998,3.16658124,,,,3.16658124
Papua New Guinea,1999,3.37324422,,,,3.37324422
Papua New Guinea,2000,3.2561627,,,,3.2561627
Papua New Guinea,2001,5.89505579,,,,5.89505579
Papua New Guinea,2002,6.71672844,,,,6.71672844
Papua New Guinea,2003,6.02492071,,,,6.02492071
Papua New Guinea,2004,7.60145627,,,,7.60145627
Papua New Guinea,2005,5.47058434,,,,5.47058434
Papua New Guinea,2006,5.05912292,,,,5.05912292
Papua New Guinea,2007,3.12384321,,,,3.12384321
Papua New Guinea,2008,3.07541318,,,,3.07541318
Papua New Guinea,2009,3.22088129,,,,3.22088129
Papua New Guinea,2010,3.18341092,,,,3.18341092
Papua New Guinea,2011,4.04134722,,,,4.04134722
Papua New Guinea,2012,3.65327954,,,,3.65327954
Papua New Guinea,2013,3.90600381,,,,3.90600381
Papua New Guinea,2014,3.46554272,,,,3.46554272
Paraguay,1995,2.13002367,,,,2.13002367
Paraguay,1996,2.39565542,,,,2.39565542
Paraguay,1997,2.4280813,,,,2.4280813
Paraguay,1998,2.82104529,,,,2.82104529
Paraguay,1999,3.03093909,,,,3.03093909
Paraguay,2000,3.23062815,,,,3.23062815
Paraguay,2001,2.65411195,,,,2.65411195
Paraguay,2002,2.16010372,,,,2.16010372
Paraguay,2003,1.94949197,,,,1.94949197
Paraguay,2004,2.03157067,,,,2.03157067
Paraguay,2005,2.35519736,,,,2.35519736
Paraguay,2006,2.61001499,,,,2.61001499
Paraguay,2007,2.69218657,,,,2.69218657
Paraguay,2008,2.71307573,,,,2.71307573
Paraguay,2009,3.49868063,,,,3.49868063
Paraguay,2010,3.36090276,,,,3.36090276
Paraguay,2011,3.76591917,,,,3.76591917
Paraguay,2012,4.59860124,,,,4.59860124
Paraguay,2013,4.78125912,,,,4.78125912
Paraguay,2014,4.50224038,,,,4.50224038
Peru,1995,2.40005355,,,,2.40005355
Peru,1996,2.4394219,,,,2.4394219
Peru,1997,2.26632789,,,,2.26632789
Peru,1998,2.57191315,,,,2.57191315
Peru,1999,2.8299163,,,,2.8299163
Peru,2000,2.72083151,,,,2.72083151
Peru,2001,2.83143959,,,,2.83143959
Peru,2002,2.82570562,,,,2.82570562
Peru,2003,2.69086215,,,,2.69086215
Peru,2004,2.54376135,,,,2.54376135
Peru,2005,2.69389613,,,,2.69389613
Peru,2006,2.39214585,,,,2.39214585
Peru,2007,2.41462309,,,,2.41462309
Peru,2008,2.45203378,,,,2.45203378
Peru,2009,2.98344443,,,,2.98344443
Peru,2010,2.79428723,,,,2.79428723
Peru,2011,2.62414031,,,,2.62414031
Peru,2012,2.84664765,,,,2.84664765
Peru,2013,3.04510367,,,,3.04510367
Peru,2014,3.31875118,,,,3.31875118
Philippines,1995,1.36365683,,,,1.36365683
Philippines,1996,1.45142413,,,,1.45142413
Philippines,1997,1.55810772,,,,1.55810772
Philippines,1998,1.3732069,,,,1.3732069
Philippines,1999,1.42835579,,,,1.42835579
Philippines,2000,1.52676137,,,,1.52676137
Philippines,2001,1.32444308,,,,1.32444308
Philippines,2002,1.11664234,,,,1.11664234
Philippines,2003,1.30620057,,,,1.30620057
Philippines,2004,1.30313144,,,,1.30313144
Philippines,2005,1.50164859,,,,1.50164859
Philippines,2006,1.45218711,,,,1.45218711
Philippines,2007,1.36782652,,,,1.36782652
Philippines,2008,1.33274562,,,,1.33274562
Philippines,2009,1.54867658,,,,1.54867658
Philippines,2010,1.57369151,,,,1.57369151
Philippines,2011,1.30636297,,,,1.30636297
Philippines,2012,1.38625636,,,,1.38625636
Philippines,2013,1.44921705,,,,1.44921705
Philippines,2014,1.61468522,,,,1.61468522
Poland,1990,4.252516319,,,3.9407,
Poland,1991,4.510427705,,,4.1797,
Poland,1992,4.60129021,,,4.2639,
Poland,1993,4.239782619,,,3.9289,
Poland,1994,3.919713509,,,3.6323,
Poland,1995,3.90503738,,,3.6187,3.90503738
Poland,1996,4.22473807,,,3.8711,4.22473807
Poland,1997,3.98374841,,,3.529,3.98374841
Poland,1998,3.82860697,,,3.4631,3.82860697
Poland,1999,4.03290127,,,3.829,4.03290127
Poland,2000,3.85271314,,,3.6494,3.85271314
Poland,2001,4.21039136,,,4.0331,4.21039136
Poland,2002,4.49780846,,,4.2823,4.49780846
Poland,2003,4.34988711,,,4.1233,4.34988711
Poland,2004,4.24200124,,,4,4.24200124
Poland,2005,4.29890204,,,4.0106,4.29890204
Poland,2006,4.31321008,,,4.0338,4.31321008
Poland,2007,4.42036017,,,4.1183,4.42036017
Poland,2008,4.93531592,,,4.5989,4.93531592
Poland,2009,5.09718111,,,4.7555,5.09718111
Poland,2010,4.90280743,,,4.6019,4.90280743
Poland,2011,4.71035577,,,4.4188,4.71035577
Poland,2012,4.57751554,,,4.3444,4.57751554
Poland,2013,4.53442479,,,4.5808,4.53442479
Poland,2014,4.5076396,,,4.598,4.5076396
Poland,2015,,,,4.5298,
Portugal,1960,0.662579491,,0.92,,
Portugal,1961,0.68506187,,0.95,,
Portugal,1962,0.694900474,,0.96,,
Portugal,1963,0.847965323,,1.18,,
Portugal,1964,0.692399311,,0.96,,
Portugal,1965,0.8740855,,1.21,,
Portugal,1966,0.935501709,,1.30,,
Portugal,1967,0.957351826,,1.33,,
Portugal,1968,1.22382103,,1.70,,
Portugal,1969,1.416138958,,1.97,,
Portugal,1970,1.339709936,,1.86,1.2762,
Portugal,1971,1.489826314,,1.95,1.4192,
Portugal,1972,1.825646098,,2.46,1.7391,
Portugal,1973,1.996337867,,2.69,1.9017,
Portugal,1974,2.233374776,,2.93,2.1275,
Portugal,1975,2.854730607,,3.78,2.7194,
Portugal,1976,3.122105721,,4.08,2.9741,
Portugal,1977,2.939551609,,3.93,2.8002,
Portugal,1978,2.885068812,,3.92,2.7483,
Portugal,1979,2.900920261,,3.93,2.7634,
Portugal,1980,3.137222335,,4.25,2.9885,
Portugal,1981,3.252276566,,4.54,3.0981,
Portugal,1982,2.876670693,,3.94,2.7403,
Portugal,1983,2.539801144,,3.47,2.4194,
Portugal,1984,2.575913055,,3.44,2.4538,
Portugal,1985,3.016394398,,3.93,2.8734,
Portugal,1986,3.204827193,,3.81,3.0529,
Portugal,1987,3.061639264,,3.91,2.9165,
Portugal,1988,3.343291181,,4.11,3.1848,
Portugal,1989,3.046942556,,4.15,2.9025,
Portugal,1990,3.758473189,,4.10,3.5803,
Portugal,1991,3.936093407,,,3.7495,
Portugal,1992,3.80718228,,,3.6267,
Portugal,1993,4.206827768,,,4.0074,
Portugal,1994,4.190241483,,,3.9916,
Portugal,1995,4.64583944,,,4.4256,4.64583944
Portugal,1996,5.02497048,,,4.776,5.02497048
Portugal,1997,5.04998686,,,4.7744,5.04998686
Portugal,1998,5.11745726,,,4.8734,5.11745726
Portugal,1999,5.31793091,,,5.0671,5.31793091
Portugal,2000,6.19327948,,,5.9015,6.19327948
Portugal,2001,6.23314425,,,5.9512,6.23314425
Portugal,2002,6.46240519,,,6.2121,6.46240519
Portugal,2003,6.5642957,,,6.3205,6.5642957
Portugal,2004,6.89340008,,,6.6017,6.89340008
Portugal,2005,6.98992894,,,6.7232,6.98992894
Portugal,2006,6.5834602,,,6.3161,6.5834602
Portugal,2007,6.50671263,,,6.2293,6.50671263
Portugal,2008,6.67403728,,,6.3957,6.67403728
Portugal,2009,7.16052145,,,6.9074,7.16052145
Portugal,2010,7.17149244,,,6.8509,7.17149244
Portugal,2011,6.70065608,,,6.4521,6.70065608
Portugal,2012,6.23891139,,,6.1296,6.23891139
Portugal,2013,6.23215544,,,6.0829,6.23215544
Portugal,2014,6.15818911,,,5.9508,6.15818911
Portugal,2015,,,,5.8473,
Qatar,1995,2.32041051,,,,2.32041051
Qatar,1996,2.49425848,,,,2.49425848
Qatar,1997,2.14754465,,,,2.14754465
Qatar,1998,2.26219926,,,,2.26219926
Qatar,1999,1.95162417,,,,1.95162417
Qatar,2000,1.57473007,,,,1.57473007
Qatar,2001,1.92199248,,,,1.92199248
Qatar,2002,2.03592305,,,,2.03592305
Qatar,2003,3.48808704,,,,3.48808704
Qatar,2004,3.03690401,,,,3.03690401
Qatar,2005,2.53515165,,,,2.53515165
Qatar,2006,2.17208218,,,,2.17208218
Qatar,2007,1.94332117,,,,1.94332117
Qatar,2008,1.57418264,,,,1.57418264
Qatar,2009,2.06552792,,,,2.06552792
Qatar,2010,1.62083086,,,,1.62083086
Qatar,2011,1.50593141,,,,1.50593141
Qatar,2012,1.83147767,,,,1.83147767
Qatar,2013,1.85480107,,,,1.85480107
Qatar,2014,1.87539141,,,,1.87539141
Romania,1995,2.39777711,,,,2.39777711
Romania,1996,2.3537192,,,,2.3537192
Romania,1997,3.30879634,,,,3.30879634
Romania,1998,2.83529131,,,,2.83529131
Romania,1999,3.34416017,,,,3.34416017
Romania,2000,3.51369973,,,,3.51369973
Romania,2001,3.53419163,,,,3.53419163
Romania,2002,3.75783267,,,,3.75783267
Romania,2003,4.49338427,,,,4.49338427
Romania,2004,4.0521396,,,,4.0521396
Romania,2005,4.39872381,,,,4.39872381
Romania,2006,4.03078579,,,,4.03078579
Romania,2007,4.27889109,,,,4.27889109
Romania,2008,4.37419799,,,,4.37419799
Romania,2009,4.39196839,,,,4.39196839
Romania,2010,4.68660531,,,,4.68660531
Romania,2011,4.37807867,,,,4.37807867
Romania,2012,4.39738629,,,,4.39738629
Romania,2013,4.52029473,,,,4.52029473
Romania,2014,4.47447755,,,,4.47447755
Russia,1995,3.96224316,,,,3.96224316
Russia,1996,3.9654738,,,,3.9654738
Russia,1997,5.02641505,,,,5.02641505
Russia,1998,4.30886066,,,,4.30886066
Russia,1999,3.5854412,,,,3.5854412
Russia,2000,3.24682435,,,,3.24682435
Russia,2001,3.32863724,,,,3.32863724
Russia,2002,3.53075687,,,,3.53075687
Russia,2003,3.29870838,,,,3.29870838
Russia,2004,3.09093685,,,,3.09093685
Russia,2005,3.23047876,,,,3.23047876
Russia,2006,3.35436078,,,,3.35436078
Russia,2007,3.45289119,,,,3.45289119
Russia,2008,3.52013722,,,,3.52013722
Russia,2009,4.15902204,,,,4.15902204
Russia,2010,3.69694549,,,,3.69694549
Russia,2011,3.58245544,,,,3.58245544
Russia,2012,3.7958389,,,,3.7958389
Russia,2013,3.70730145,,,,3.70730145
Russia,2014,3.69092281,,,,3.69092281
Rwanda,1995,1.63988777,,,,1.63988777
Rwanda,1996,1.87569326,,,,1.87569326
Rwanda,1997,1.85340483,,,,1.85340483
Rwanda,1998,2.5584161,,,,2.5584161
Rwanda,1999,2.08350495,,,,2.08350495
Rwanda,2000,1.65315324,,,,1.65315324
Rwanda,2001,2.13889149,,,,2.13889149
Rwanda,2002,2.18261741,,,,2.18261741
Rwanda,2003,3.3450433,,,,3.3450433
Rwanda,2004,2.87595996,,,,2.87595996
Rwanda,2005,3.19949489,,,,3.19949489
Rwanda,2006,4.98059157,,,,4.98059157
Rwanda,2007,3.78019362,,,,3.78019362
Rwanda,2008,2.83011895,,,,2.83011895
Rwanda,2009,2.40205395,,,,2.40205395
Rwanda,2010,2.92801355,,,,2.92801355
Rwanda,2011,2.8108059,,,,2.8108059
Rwanda,2012,2.8358772,,,,2.8358772
Rwanda,2013,2.92517745,,,,2.92517745
Rwanda,2014,2.86940115,,,,2.86940115
Saint Kitts and Nevis,1995,3.21027287,,,,3.21027287
Saint Kitts and Nevis,1996,3.16742081,,,,3.16742081
Saint Kitts and Nevis,1997,2.96495957,,,,2.96495957
Saint Kitts and Nevis,1998,3.03225806,,,,3.03225806
Saint Kitts and Nevis,1999,3.03877477,,,,3.03877477
Saint Kitts and Nevis,2000,2.57259052,,,,2.57259052
Saint Kitts and Nevis,2001,2.26244289,,,,2.26244289
Saint Kitts and Nevis,2002,2.0918618,,,,2.0918618
Saint Kitts and Nevis,2003,2.0872339,,,,2.0872339
Saint Kitts and Nevis,2004,1.87050932,,,,1.87050932
Saint Kitts and Nevis,2005,1.92218669,,,,1.92218669
Saint Kitts and Nevis,2006,2.33668301,,,,2.33668301
Saint Kitts and Nevis,2007,2.15461064,,,,2.15461064
Saint Kitts and Nevis,2008,2.03066885,,,,2.03066885
Saint Kitts and Nevis,2009,2.19310896,,,,2.19310896
Saint Kitts and Nevis,2010,2.53202224,,,,2.53202224
Saint Kitts and Nevis,2011,2.26067011,,,,2.26067011
Saint Kitts and Nevis,2012,2.37517464,,,,2.37517464
Saint Kitts and Nevis,2013,2.18372866,,,,2.18372866
Saint Kitts and Nevis,2014,2.14460502,,,,2.14460502
Saint Lucia,1995,3.04446602,,,,3.04446602
Saint Lucia,1996,3.54041329,,,,3.54041329
Saint Lucia,1997,3.01174697,,,,3.01174697
Saint Lucia,1998,3.08996091,,,,3.08996091
Saint Lucia,1999,3.08604802,,,,3.08604802
Saint Lucia,2000,2.87509471,,,,2.87509471
Saint Lucia,2001,3.24344438,,,,3.24344438
Saint Lucia,2002,3.26774466,,,,3.26774466
Saint Lucia,2003,2.94380017,,,,2.94380017
Saint Lucia,2004,2.94805247,,,,2.94805247
Saint Lucia,2005,2.89509966,,,,2.89509966
Saint Lucia,2006,3.11488098,,,,3.11488098
Saint Lucia,2007,2.97986528,,,,2.97986528
Saint Lucia,2008,3.57342645,,,,3.57342645
Saint Lucia,2009,4.40184648,,,,4.40184648
Saint Lucia,2010,4.03404518,,,,4.03404518
Saint Lucia,2011,3.26298108,,,,3.26298108
Saint Lucia,2012,4.2074087,,,,4.2074087
Saint Lucia,2013,3.5359764,,,,3.5359764
Saint Lucia,2014,3.59929525,,,,3.59929525
Saint Vincent and the Grenadines,1995,3.78040306,,,,3.78040306
Saint Vincent and the Grenadines,1996,3.76266281,,,,3.76266281
Saint Vincent and the Grenadines,1997,3.90501586,,,,3.90501586
Saint Vincent and the Grenadines,1998,3.37916609,,,,3.37916609
Saint Vincent and the Grenadines,1999,3.45966698,,,,3.45966698
Saint Vincent and the Grenadines,2000,3.06737313,,,,3.06737313
Saint Vincent and the Grenadines,2001,2.95063474,,,,2.95063474
Saint Vincent and the Grenadines,2002,3.23153516,,,,3.23153516
Saint Vincent and the Grenadines,2003,3.20552981,,,,3.20552981
Saint Vincent and the Grenadines,2004,3.02270691,,,,3.02270691
Saint Vincent and the Grenadines,2005,2.95904268,,,,2.95904268
